,frame_id,object_id,xmin,ymin,xmax,ymax,RWRefX,RWRefY
760,254.0,6.0,758.0,0.0,887.0,409.0,-0.370578795671463,1.1437567472457886
761,255.0,1,419.0,78.0,609.0,598.0,-0.06672026216983795,0.381663978099823
762,255.0,2,880.0,53.0,1045.0,512.0,-0.2049839347600937,1.4896011352539062
763,255.0,3,267.0,12.0,432.0,468.0,-0.27572348713874817,-0.024703169241547585
764,255.0,6.0,745.0,0.0,874.0,407.0,-0.37379422783851624,1.111642599105835
765,256.0,1,432.0,83.0,619.0,595.0,-0.07154341042041779,0.4100726246833801
766,256.0,3,885.0,51.0,1049.0,514.0,-0.20176850259304047,1.5007175207138062
767,256.0,2,265.0,12.0,431.0,467.0,-0.2773312032222748,-0.02840864472091198
768,256.0,6.0,733.0,0.0,864.0,401.0,-0.3834405243396759,1.0844690799713135
769,257.0,3,437.0,85.0,622.0,594.0,-0.0731511265039444,0.4199538826942444
770,257.0,2,887.0,51.0,1051.0,515.0,-0.20016078650951385,1.5056581497192383
771,257.0,1,264.0,13.0,430.0,467.0,-0.2773312032222748,-0.030878961086273193
772,257.0,6.0,728.0,0.0,861.0,399.0,-0.3866559565067291,1.0745878219604492
773,258.0,2,444.0,83.0,631.0,594.0,-0.0731511265039444,0.4397164285182953
774,258.0,1,889.0,49.0,1052.0,514.0,-0.20176850259304047,1.5093636512756348
775,258.0,3,265.0,11.0,432.0,467.0,-0.2773312032222748,-0.027173485606908798
776,258.0,6.0,722.0,0.0,857.0,396.0,-0.39147913455963135,1.0622363090515137
777,259.0,1,451.0,82.0,641.0,595.0,-0.07154341042041779,0.46071410179138184
778,259.0,3,890.0,50.0,1051.0,513.0,-0.20337621867656708,1.5093636512756348
779,259.0,2,266.0,11.0,434.0,467.0,-0.2773312032222748,-0.023468010127544403
780,259.0,6.0,714.0,0.0,852.0,393.0,-0.3963022828102112,1.046179175376892
781,260.0,3,458.0,82.0,650.0,597.0,-0.06832797825336456,0.48047664761543274
782,260.0,2,891.0,49.0,1051.0,512.0,-0.2049839347600937,1.5105987787246704
783,260.0,1,265.0,10.0,433.0,467.0,-0.2773312032222748,-0.025938328355550766
784,260.0,6.0,710.0,0.0,850.0,392.0,-0.3979099988937378,1.0387682914733887
785,261.0,3,462.0,81.0,655.0,597.0,-0.06832797825336456,0.49159306287765503
786,261.0,1,892.0,49.0,1051.0,513.0,-0.20337621867656708,1.5118340253829956
787,261.0,2,263.0,8.0,432.0,467.0,-0.2773312032222748,-0.02964380383491516
788,261.0,6.0,709.0,0.0,849.0,390.0,-0.401125431060791,1.0362979173660278
789,262.0,1,464.0,78.0,658.0,598.0,-0.06672026216983795,0.4977688491344452
790,262.0,2,893.0,50.0,1049.0,512.0,-0.2049839347600937,1.5105987787246704
791,262.0,3,262.0,8.0,431.0,468.0,-0.27572348713874817,-0.032114122062921524
792,262.0,6.0,705.0,0.0,847.0,393.0,-0.3963022828102112,1.0288870334625244
793,263.0,1,464.0,76.0,659.0,599.0,-0.06511254608631134,0.4990040361881256
794,263.0,3,893.0,51.0,1048.0,511.0,-0.2065916508436203,1.5093636512756348
795,263.0,2,262.0,8.0,430.0,468.0,-0.27572348713874817,-0.033349279314279556
796,263.0,6.0,703.0,0.0,846.0,394.0,-0.39469456672668457,1.025181531906128
797,264.0,3,465.0,75.0,659.0,598.0,-0.06672026216983795,0.5002391934394836
798,264.0,2,893.0,53.0,1047.0,511.0,-0.2065916508436203,1.5081285238265991
799,264.0,1,263.0,8.0,431.0,467.0,-0.2773312032222748,-0.030878961086273193
800,264.0,6.0,701.0,0.0,844.0,392.0,-0.3979099988937378,1.0202409029006958
801,265.0,3,467.0,72.0,661.0,600.0,-0.06350483000278473,0.5051798224449158
802,265.0,1,890.0,53.0,1044.0,512.0,-0.2049839347600937,1.5007175207138062
803,265.0,2,263.0,7.0,432.0,469.0,-0.27411577105522156,-0.02964380383491516
804,265.0,6.0,696.0,0.0,839.0,388.0,-0.40434086322784424,1.0078892707824707
805,266.0,1,471.0,66.0,661.0,588.0,-0.08279743045568466,0.5101204514503479
806,266.0,2,888.0,55.0,1041.0,513.0,-0.20337621867656708,1.4945417642593384
807,266.0,3,265.0,7.0,433.0,470.0,-0.27250805497169495,-0.025938328355550766
808,266.0,6.0,693.0,0.0,832.0,386.0,-0.40755629539489746,0.9955376982688904
809,267.0,1,473.0,61.0,661.0,583.0,-0.09083601832389832,0.512590765953064
810,267.0,3,885.0,56.0,1037.0,513.0,-0.20337621867656708,1.4858956336975098
811,267.0,2,269.0,11.0,436.0,471.0,-0.27090033888816833,-0.017292218282818794
812,267.0,6.0,686.0,0.0,820.0,379.0,-0.41881030797958374,0.9720697402954102
813,268.0,3,476.0,58.0,661.0,578.0,-0.09887460619211197,0.5162962675094604
814,268.0,2,883.0,53.0,1035.0,512.0,-0.2049839347600937,1.4809550046920776
815,268.0,1,271.0,11.0,438.0,471.0,-0.27090033888816833,-0.012351584620773792
816,268.0,6.0,682.0,0.0,812.0,375.0,-0.4252411723136902,0.957247793674469
817,269.0,3,477.0,57.0,661.0,576.0,-0.10209003835916519,0.5175313949584961
818,269.0,1,882.0,52.0,1033.0,512.0,-0.2049839347600937,1.4772495031356812
819,269.0,2,272.0,11.0,438.0,471.0,-0.27090033888816833,-0.011116426438093185
820,269.0,6.0,682.0,0.0,809.0,374.0,-0.4268488883972168,0.9535423517227173
821,270.0,3,481.0,52.0,664.0,576.0,-0.10209003835916519,0.5261775255203247
822,270.0,2,884.0,59.0,1030.0,508.0,-0.21141479909420013,1.4760143756866455
823,270.0,1,272.0,10.0,439.0,472.0,-0.2692926228046417,-0.009881267324090004
824,270.0,6.0,675.0,0.0,797.0,364.0,-0.4429260790348053,0.9300743341445923
825,271.0,3,486.0,49.0,668.0,571.0,-0.11012862622737885,0.5372939109802246
826,271.0,1,885.0,57.0,1022.0,484.0,-0.25,1.467368245124817
827,271.0,2,272.0,11.0,438.0,472.0,-0.2692926228046417,-0.011116426438093185
828,271.0,6.0,667.0,0.0,791.0,374.0,-0.4268488883972168,0.9127821326255798
829,272.0,1,494.0,46.0,672.0,560.0,-0.12781351804733276,0.5521158576011658
830,272.0,2,885.0,58.0,1016.0,468.0,-0.27572348713874817,1.4599573612213135
831,272.0,3,273.0,11.0,439.0,473.0,-0.2676849067211151,-0.008646109141409397
832,272.0,6.0,664.0,0.0,787.0,375.0,-0.4252411723136902,0.9041360020637512
833,273.0,1,505.0,42.0,681.0,555.0,-0.13585209846496582,0.5768190026283264
834,273.0,3,886.0,59.0,1013.0,457.0,-0.2934083640575409,1.4574869871139526
835,273.0,2,272.0,10.0,438.0,472.0,-0.2692926228046417,-0.011116426438093185
836,273.0,6.0,659.0,0.0,782.0,377.0,-0.42202574014663696,0.8917844295501709
837,274.0,1,515.0,37.0,689.0,549.0,-0.1454983949661255,0.599051833152771
838,274.0,2,885.0,51.0,1008.0,441.0,-0.31913185119628906,1.4500761032104492
839,274.0,3,273.0,9.0,438.0,471.0,-0.27090033888816833,-0.009881267324090004
840,274.0,6.0,656.0,0.0,778.0,377.0,-0.42202574014663696,0.8831382989883423
841,275.0,1,519.0,36.0,692.0,547.0,-0.1487138271331787,0.6076979637145996
842,275.0,3,885.0,48.0,1006.0,434.0,-0.33038586378097534,1.4476057291030884
843,275.0,2,274.0,9.0,438.0,471.0,-0.27090033888816833,-0.008646109141409397
844,275.0,6.0,655.0,0.0,776.0,377.0,-0.42202574014663696,0.8794328570365906
845,276.0,1,525.0,34.0,695.0,539.0,-0.1615755707025528,0.6188144087791443
846,276.0,2,883.0,40.0,1005.0,431.0,-0.3352090120315552,1.443900227546692
847,276.0,3,276.0,9.0,439.0,470.0,-0.27250805497169495,-0.004940634127706289
848,276.0,6.0,654.0,0.0,774.0,376.0,-0.4236334562301636,0.8757273554801941
849,277.0,1,528.0,28.0,699.0,542.0,-0.15675242245197296,0.6274604797363281
850,277.0,2,883.0,38.0,1002.0,422.0,-0.34967848658561707,1.4401947259902954
851,277.0,3,278.0,10.0,440.0,469.0,-0.27411577105522156,-0.0012351585319265723
852,277.0,6.0,651.0,0.0,769.0,370.0,-0.43327975273132324,0.8658460974693298
853,278.0,1,532.0,27.0,703.0,543.0,-0.15514470636844635,0.6373417973518372
854,278.0,2,881.0,38.0,998.0,416.0,-0.35932478308677673,1.432783842086792
855,278.0,3,280.0,13.0,441.0,467.0,-0.2773312032222748,0.002470316831022501
856,278.0,6.0,650.0,0.0,766.0,366.0,-0.4397106468677521,0.8609054684638977
857,279.0,1,537.0,34.0,701.0,528.0,-0.1792604625225067,0.6410472393035889
858,279.0,2,875.0,33.0,994.0,418.0,-0.3561093509197235,1.420432209968567
859,279.0,3,279.0,12.0,441.0,466.0,-0.2789389193058014,0.0012351584155112505
860,279.0,6.0,650.0,0.0,763.0,360.0,-0.44935694336891174,0.8571999669075012
861,280.0,2,541.0,38.0,702.0,522.0,-0.18890675902366638,0.6472230553627014
862,280.0,1,873.0,32.0,992.0,420.0,-0.3528939187526703,1.4154915809631348
863,280.0,3,280.0,13.0,440.0,464.0,-0.2821543514728546,0.0012351584155112505
864,280.0,6.0,648.0,0.0,758.0,357.0,-0.4541800916194916,0.8485538959503174
865,281.0,1,542.0,39.0,702.0,519.0,-0.19372990727424622,0.6484581828117371
866,281.0,2,872.0,32.0,991.0,421.0,-0.3512862026691437,1.4130213260650635
867,281.0,3,280.0,13.0,440.0,463.0,-0.2837620675563812,0.0012351584155112505
868,281.0,6.0,648.0,0.0,756.0,356.0,-0.4557878077030182,0.8460835814476013
869,282.0,2,545.0,41.0,704.0,516.0,-0.19855307042598724,0.6546339988708496
870,282.0,1,871.0,33.0,990.0,421.0,-0.3512862026691437,1.4105509519577026
871,282.0,3,282.0,13.0,441.0,461.0,-0.28697749972343445,0.004940633662045002
872,282.0,6.0,648.0,0.0,756.0,355.0,-0.4573955237865448,0.8460835814476013
873,283.0,1,547.0,38.0,706.0,510.0,-0.2081993669271469,0.6595746278762817
874,283.0,2,870.0,32.0,989.0,426.0,-0.34324759244918823,1.4080806970596313
875,283.0,3,282.0,6.0,443.0,471.0,-0.27090033888816833,0.00741095095872879
876,283.0,6.0,646.0,0.0,753.0,353.0,-0.460610955953598,0.8399077653884888
877,284.0,2,549.0,29.0,710.0,510.0,-0.2081993669271469,0.6669855713844299
878,284.0,1,866.0,32.0,986.0,427.0,-0.3416398763656616,1.3994345664978027
879,284.0,3,283.0,10.0,441.0,464.0,-0.2821543514728546,0.006175792310386896
880,285.0,1,552.0,38.0,713.0,512.0,-0.2049839347600937,0.6743965148925781
881,285.0,2,861.0,34.0,979.0,426.0,-0.34324759244918823,1.3846126794815063
882,285.0,3,284.0,12.0,440.0,461.0,-0.28697749972343445,0.006175792310386896
883,286.0,2,553.0,28.0,716.0,512.0,-0.2049839347600937,0.6793371438980103
884,286.0,1,856.0,37.0,972.0,424.0,-0.34646305441856384,1.36979079246521
885,286.0,3,284.0,12.0,440.0,459.0,-0.29019293189048767,0.006175792310386896
886,286.0,9.0,643.0,0.0,691.0,137.0,-0.8078778386116028,0.7596224546432495
887,287.0,1,553.0,25.0,717.0,512.0,-0.2049839347600937,0.6805723309516907
888,287.0,2,854.0,39.0,970.0,424.0,-0.34646305441856384,1.3648501634597778
889,287.0,3,284.0,12.0,439.0,459.0,-0.29019293189048767,0.004940633662045002
890,287.0,9.0,642.0,0.0,690.0,135.0,-0.811093270778656,0.7571521401405334
891,288.0,2,553.0,34.0,716.0,515.0,-0.20016078650951385,0.6793371438980103
892,288.0,1,849.0,37.0,966.0,424.0,-0.34646305441856384,1.3537336587905884
893,288.0,3,285.0,14.0,439.0,460.0,-0.28858521580696106,0.006175792310386896
894,288.0,9.0,636.0,0.0,684.0,132.0,-0.8159164190292358,0.7423302531242371
895,289.0,1,551.0,27.0,720.0,529.0,-0.1776527464389801,0.6818074584007263
896,289.0,2,844.0,38.0,961.0,425.0,-0.34485533833503723,1.3413821458816528
897,289.0,3,287.0,13.0,442.0,460.0,-0.28858521580696106,0.012351584620773792
898,289.0,9.0,634.0,0.0,680.0,126.0,-0.8255627155303955,0.7349193096160889
899,290.0,1,551.0,37.0,716.0,523.0,-0.18729904294013977,0.6768668293952942
900,290.0,2,836.0,39.0,953.0,422.0,-0.34967848658561707,1.3216195106506348
901,290.0,3,285.0,10.0,444.0,471.0,-0.27090033888816833,0.012351584620773792
902,291.0,1,550.0,40.0,715.0,520.0,-0.1921221911907196,0.6743965148925781
903,291.0,3,833.0,38.0,950.0,419.0,-0.3545016348361969,1.3142086267471313
904,291.0,2,287.0,11.0,447.0,478.0,-0.25964632630348206,0.018527377396821976
905,292.0,1,547.0,45.0,712.0,517.0,-0.19694535434246063,0.6669855713844299
906,292.0,2,826.0,40.0,940.0,413.0,-0.36414793133735657,1.2932108640670776
907,292.0,3,287.0,11.0,447.0,476.0,-0.2628617584705353,0.018527377396821976
908,293.0,3,545.0,47.0,711.0,516.0,-0.19855307042598724,0.6632800698280334
909,293.0,2,823.0,41.0,937.0,411.0,-0.3673633635044098,1.2857999801635742
910,293.0,1,288.0,11.0,447.0,475.0,-0.2644694745540619,0.019762534648180008
911,294.0,2,543.0,46.0,711.0,515.0,-0.20016078650951385,0.6608097553253174
912,294.0,1,828.0,27.0,943.0,405.0,-0.37700966000556946,1.299386739730835
913,294.0,3,288.0,16.0,448.0,490.0,-0.24035370349884033,0.02099769376218319
914,294.0,10.0,545.0,1.0,667.0,196.0,-0.7130225300788879,0.60893315076828
915,295.0,1,540.0,36.0,712.0,512.0,-0.2049839347600937,0.6583394408226013
916,295.0,3,824.0,26.0,937.0,397.0,-0.38987138867378235,1.2870351076126099
917,295.0,2,289.0,20.0,446.0,492.0,-0.2371382713317871,0.019762534648180008
918,295.0,10.0,543.0,2.0,665.0,196.0,-0.7130225300788879,0.6039924621582031
919,296.0,3,558.0,33.0,730.0,510.0,-0.2081993669271469,0.7028051614761353
920,296.0,2,821.0,22.0,934.0,395.0,-0.39308685064315796,1.2796242237091064
921,296.0,1,289.0,21.0,446.0,499.0,-0.22588425874710083,0.019762534648180008
922,296.0,6.0,534.0,13.0,633.0,331.0,-0.49598073959350586,0.5533509850502014
923,297.0,2,571.0,26.0,743.0,508.0,-0.21141479909420013,0.7349193096160889
924,297.0,1,819.0,18.0,933.0,394.0,-0.39469456672668457,1.27591872215271
925,297.0,3,289.0,18.0,446.0,508.0,-0.21141479909420013,0.019762534648180008
926,297.0,6.0,528.0,10.0,632.0,332.0,-0.49437302350997925,0.5447049140930176
927,298.0,1,578.0,27.0,747.0,502.0,-0.221061110496521,0.7485060095787048
928,298.0,3,818.0,16.0,931.0,393.0,-0.3963022828102112,1.2722132205963135
929,298.0,2,290.0,20.0,444.0,508.0,-0.21141479909420013,0.018527377396821976
930,298.0,6.0,516.0,5.0,628.0,336.0,-0.4879421591758728,0.5249423384666443
931,299.0,3,581.0,28.0,749.0,500.0,-0.22427654266357422,0.7546818256378174
932,299.0,1,818.0,15.0,930.0,392.0,-0.3979099988937378,1.2709780931472778
933,299.0,2,291.0,21.0,442.0,507.0,-0.21302251517772675,0.017292218282818794
934,299.0,6.0,511.0,3.0,627.0,338.0,-0.4847267270088196,0.5175313949584961
935,300.0,1,585.0,33.0,751.0,502.0,-0.221061110496521,0.7620927691459656
936,300.0,3,817.0,15.0,929.0,392.0,-0.3979099988937378,1.268507719039917
937,300.0,2,293.0,22.0,442.0,508.0,-0.21141479909420013,0.019762534648180008
938,300.0,6.0,507.0,1.0,627.0,342.0,-0.47829583287239075,0.512590765953064
939,301.0,3,591.0,34.0,756.0,501.0,-0.2226688265800476,0.7756795287132263
940,301.0,1,816.0,12.0,928.0,392.0,-0.3979099988937378,1.2660374641418457
941,301.0,2,294.0,19.0,443.0,510.0,-0.2081993669271469,0.02223285287618637
942,301.0,6.0,504.0,0.0,627.0,343.0,-0.47668811678886414,0.5088852643966675
943,302.0,1,594.0,33.0,761.0,502.0,-0.221061110496521,0.7855607867240906
944,302.0,3,814.0,12.0,924.0,388.0,-0.40434086322784424,1.2586264610290527
945,302.0,2,297.0,19.0,445.0,510.0,-0.2081993669271469,0.02840864472091198
946,302.0,6.0,503.0,0.0,627.0,346.0,-0.4718649685382843,0.5076501369476318
947,303.0,3,597.0,34.0,763.0,499.0,-0.22588425874710083,0.7917366027832031
948,303.0,1,812.0,13.0,922.0,386.0,-0.40755629539489746,1.2536858320236206
949,303.0,2,302.0,29.0,447.0,506.0,-0.21463023126125336,0.03705475479364395
950,303.0,6.0,498.0,0.0,624.0,349.0,-0.46704182028770447,0.4977688491344452
951,304.0,1,598.0,34.0,763.0,500.0,-0.22427654266357422,0.7929717302322388
952,304.0,3,811.0,14.0,919.0,383.0,-0.4123794436454773,1.2487452030181885
953,304.0,2,305.0,35.0,448.0,504.0,-0.21784566342830658,0.04199538752436638
954,304.0,6.0,497.0,0.0,625.0,354.0,-0.4590032398700714,0.4977688491344452
955,305.0,3,599.0,34.0,763.0,500.0,-0.22427654266357422,0.7942069172859192
956,305.0,1,811.0,15.0,918.0,381.0,-0.4155948758125305,1.2475100755691528
957,305.0,2,306.0,37.0,449.0,503.0,-0.21945339441299438,0.04446570575237274
958,305.0,6.0,496.0,0.0,625.0,355.0,-0.4573955237865448,0.49653369188308716
959,306.0,1,599.0,34.0,763.0,501.0,-0.2226688265800476,0.7942069172859192
960,306.0,3,812.0,16.0,917.0,380.0,-0.41720259189605713,1.2475100755691528
961,306.0,2,308.0,35.0,456.0,521.0,-0.190514475107193,0.05558213219046593
962,306.0,6.0,499.0,0.0,627.0,356.0,-0.4557878077030182,0.5027095079421997
963,307.0,3,598.0,22.0,765.0,506.0,-0.21463023126125336,0.7954420447349548
964,307.0,1,812.0,18.0,914.0,377.0,-0.42202574014663696,1.2438045740127563
965,307.0,2,310.0,33.0,460.0,529.0,-0.1776527464389801,0.06299307942390442
966,307.0,6.0,497.0,0.0,627.0,363.0,-0.4445337951183319,0.5002391934394836
967,308.0,1,600.0,25.0,764.0,504.0,-0.21784566342830658,0.7966772317886353
968,308.0,3,813.0,20.0,912.0,375.0,-0.4252411723136902,1.2425694465637207
969,308.0,2,311.0,29.0,464.0,537.0,-0.16479100286960602,0.06916887313127518
970,308.0,6.0,495.0,0.0,625.0,364.0,-0.4429260790348053,0.4952985346317291
971,309.0,3,601.0,23.0,763.0,506.0,-0.21463023126125336,0.7966772317886353
972,309.0,1,813.0,22.0,910.0,373.0,-0.4284566044807434,1.2400990724563599
973,309.0,2,319.0,27.0,473.0,541.0,-0.15836013853549957,0.09016656875610352
974,309.0,6.0,493.0,0.0,622.0,362.0,-0.4461415112018585,0.48912274837493896
975,310.0,1,600.0,18.0,763.0,510.0,-0.2081993669271469,0.7954420447349548
976,310.0,3,813.0,24.0,908.0,371.0,-0.43167203664779663,1.2376288175582886
977,310.0,2,322.0,26.0,476.0,542.0,-0.15675242245197296,0.0975775197148323
978,310.0,6.0,493.0,0.0,619.0,355.0,-0.4573955237865448,0.48541727662086487
979,311.0,3,601.0,16.0,762.0,512.0,-0.2049839347600937,0.7954420447349548
980,311.0,1,813.0,25.0,908.0,371.0,-0.43167203664779663,1.2376288175582886
981,311.0,2,323.0,26.0,477.0,542.0,-0.15675242245197296,0.10004783421754837
982,311.0,6.0,492.0,0.0,618.0,352.0,-0.46221867203712463,0.4829469621181488
983,312.0,1,600.0,10.0,760.0,516.0,-0.19855307042598724,0.7917366027832031
984,312.0,3,812.0,25.0,907.0,371.0,-0.43167203664779663,1.2351584434509277
985,312.0,2,324.0,26.0,477.0,543.0,-0.15514470636844635,0.1012829914689064
986,312.0,6.0,486.0,0.0,611.0,348.0,-0.4686495363712311,0.466889888048172
987,313.0,1,600.0,8.0,759.0,519.0,-0.19372990727424622,0.7905014157295227
988,313.0,2,812.0,25.0,907.0,372.0,-0.43006432056427,1.2351584434509277
989,313.0,3,325.0,27.0,477.0,542.0,-0.15675242245197296,0.10251815617084503
990,313.0,6.0,473.0,0.0,600.0,349.0,-0.46704182028770447,0.43724608421325684
991,314.0,1,601.0,8.0,757.0,520.0,-0.1921221911907196,0.7892662882804871
992,314.0,3,813.0,24.0,908.0,372.0,-0.43006432056427,1.2376288175582886
993,314.0,2,327.0,29.0,477.0,540.0,-0.15996785461902618,0.1049884706735611
994,314.0,6.0,464.0,0.0,592.0,351.0,-0.46382638812065125,0.4162484109401703
995,315.0,1,603.0,8.0,756.0,519.0,-0.19372990727424622,0.7905014157295227
996,315.0,2,815.0,23.0,910.0,373.0,-0.4284566044807434,1.2425694465637207
997,315.0,3,329.0,35.0,475.0,535.0,-0.16800643503665924,0.1049884706735611
998,315.0,6.0,459.0,0.0,588.0,355.0,-0.4573955237865448,0.4051319658756256
999,316.0,1,606.0,12.0,754.0,513.0,-0.20337621867656708,0.7917366027832031
1000,316.0,3,816.0,22.0,912.0,374.0,-0.4268488883972168,1.2462749481201172
1001,316.0,2,330.0,36.0,475.0,534.0,-0.16961415112018585,0.10622362792491913
1002,316.0,6.0,454.0,0.0,584.0,363.0,-0.4445337951183319,0.3940155506134033
1003,317.0,1,608.0,13.0,752.0,511.0,-0.2065916508436203,0.7917366027832031
1004,317.0,2,817.0,22.0,913.0,375.0,-0.4252411723136902,1.2487452030181885
1005,317.0,3,331.0,37.0,474.0,534.0,-0.16961415112018585,0.10622362792491913
1006,317.0,6.0,452.0,0.0,581.0,366.0,-0.4397106468677521,0.38783976435661316
1007,318.0,1,608.0,7.0,753.0,516.0,-0.19855307042598724,0.7929717302322388
1008,318.0,3,817.0,18.0,916.0,378.0,-0.42041802406311035,1.252450704574585
1009,318.0,2,333.0,36.0,477.0,536.0,-0.16639871895313263,0.11239942163228989
1010,318.0,6.0,448.0,0.0,578.0,371.0,-0.43167203664779663,0.37919366359710693
1011,319.0,1,610.0,10.0,751.0,514.0,-0.20176850259304047,0.7929717302322388
1012,319.0,2,816.0,19.0,916.0,378.0,-0.42041802406311035,1.2512155771255493
1013,319.0,3,334.0,34.0,480.0,539.0,-0.1615755707025528,0.11734005808830261
1014,319.0,6.0,449.0,0.0,576.0,371.0,-0.43167203664779663,0.3779585063457489
1015,320.0,1,611.0,13.0,750.0,511.0,-0.2065916508436203,0.7929717302322388
1016,320.0,3,817.0,19.0,917.0,379.0,-0.41881030797958374,1.2536858320236206
1017,320.0,2,336.0,34.0,482.0,537.0,-0.16479100286960602,0.12228068709373474
1018,320.0,6.0,444.0,0.0,570.0,373.0,-0.4284566044807434,0.36437174677848816
1019,321.0,1,613.0,18.0,749.0,507.0,-0.21302251517772675,0.7942069172859192
1020,321.0,2,818.0,19.0,920.0,381.0,-0.4155948758125305,1.2586264610290527
1021,321.0,3,338.0,31.0,486.0,541.0,-0.15836013853549957,0.12969164550304413
1022,321.0,6.0,443.0,0.0,564.0,364.0,-0.4429260790348053,0.35572564601898193
1023,322.0,1,615.0,21.0,748.0,504.0,-0.21784566342830658,0.7954420447349548
1024,322.0,3,819.0,17.0,922.0,384.0,-0.4107717275619507,1.2623319625854492
1025,322.0,2,343.0,27.0,496.0,544.0,-0.15353699028491974,0.1482190191745758
1026,322.0,6.0,441.0,0.0,560.0,359.0,-0.45096465945243835,0.34831470251083374
1027,323.0,1,616.0,22.0,748.0,503.0,-0.21945339441299438,0.7966772317886353
1028,323.0,2,819.0,16.0,924.0,385.0,-0.4091640114784241,1.2648022174835205
1029,323.0,3,344.0,26.0,499.0,546.0,-0.15032155811786652,0.15315964818000793
1030,323.0,6.0,440.0,0.0,559.0,357.0,-0.4541800916194916,0.3458443582057953
1031,324.0,1,616.0,21.0,748.0,504.0,-0.21784566342830658,0.7966772317886353
1032,324.0,3,819.0,16.0,925.0,388.0,-0.40434086322784424,1.2660374641418457
1033,324.0,2,345.0,29.0,501.0,545.0,-0.15192927420139313,0.15686511993408203
1034,324.0,6.0,439.0,0.0,557.0,355.0,-0.4573955237865448,0.3421388864517212
1035,325.0,1,617.0,22.0,748.0,504.0,-0.21784566342830658,0.7979123592376709
1036,325.0,2,819.0,14.0,926.0,392.0,-0.3979099988937378,1.2672725915908813
1037,325.0,3,343.0,34.0,498.0,542.0,-0.15675242245197296,0.15068933367729187
1038,325.0,6.0,439.0,0.0,556.0,352.0,-0.46221867203712463,0.34090372920036316
1039,326.0,1,618.0,25.0,747.0,503.0,-0.21945339441299438,0.7979123592376709
1040,326.0,3,821.0,15.0,928.0,391.0,-0.3995177149772644,1.2722132205963135
1041,326.0,2,344.0,37.0,498.0,539.0,-0.1615755707025528,0.1519244909286499
1042,326.0,6.0,439.0,0.0,554.0,347.0,-0.4702572524547577,0.3384334146976471
1043,327.0,1,619.0,26.0,747.0,502.0,-0.221061110496521,0.7991475462913513
1044,327.0,2,823.0,14.0,930.0,391.0,-0.3995177149772644,1.2771538496017456
1045,327.0,3,352.0,38.0,507.0,532.0,-0.17282958328723907,0.17292217910289764
1046,327.0,6.0,433.0,0.0,546.0,345.0,-0.4734726846218109,0.32114121317863464
1047,328.0,1,619.0,31.0,745.0,499.0,-0.22588425874710083,0.7966772317886353
1048,328.0,3,824.0,15.0,930.0,390.0,-0.401125431060791,1.2783889770507812
1049,328.0,2,356.0,39.0,515.0,529.0,-0.1776527464389801,0.18774408102035522
1050,328.0,6.0,430.0,2.0,541.0,341.0,-0.47990354895591736,0.311259925365448
1051,329.0,1,619.0,34.0,745.0,497.0,-0.22909969091415405,0.7966772317886353
1052,329.0,2,824.0,15.0,930.0,390.0,-0.401125431060791,1.2783889770507812
1053,329.0,3,357.0,40.0,519.0,528.0,-0.1792604625225067,0.19391988217830658
1054,329.0,6.0,429.0,3.0,539.0,339.0,-0.4831189811229706,0.3075544536113739
1055,330.0,1,620.0,34.0,745.0,498.0,-0.22749197483062744,0.7979123592376709
1056,330.0,3,824.0,17.0,930.0,391.0,-0.3995177149772644,1.2783889770507812
1057,330.0,2,359.0,41.0,524.0,529.0,-0.1776527464389801,0.2025659829378128
1058,330.0,6.0,430.0,1.0,537.0,332.0,-0.49437302350997925,0.30631929636001587
1059,331.0,1,620.0,37.0,744.0,496.0,-0.23070740699768066,0.7966772317886353
1060,331.0,2,824.0,18.0,929.0,388.0,-0.40434086322784424,1.2771538496017456
1061,331.0,3,359.0,42.0,528.0,531.0,-0.17443731427192688,0.20750662684440613
1062,331.0,6.0,430.0,0.0,533.0,322.0,-0.5104501843452454,0.30137866735458374
1063,332.0,1,619.0,38.0,744.0,498.0,-0.22749197483062744,0.7954420447349548
1064,332.0,3,824.0,18.0,930.0,392.0,-0.3979099988937378,1.2783889770507812
1065,332.0,2,362.0,40.0,538.0,537.0,-0.16479100286960602,0.22356368601322174
1066,332.0,6.0,428.0,0.0,530.0,318.0,-0.5168810486793518,0.2952028810977936
1067,333.0,1,618.0,31.0,745.0,505.0,-0.21623794734477997,0.7954420447349548
1068,333.0,2,824.0,21.0,930.0,390.0,-0.401125431060791,1.2783889770507812
1069,333.0,3,365.0,34.0,549.0,544.0,-0.15353699028491974,0.24085590243339539
1070,334.0,1,618.0,30.0,745.0,505.0,-0.21623794734477997,0.7954420447349548
1071,334.0,3,824.0,22.0,931.0,391.0,-0.3995177149772644,1.2796242237091064
1072,334.0,2,367.0,30.0,558.0,548.0,-0.1471061110496521,0.25444263219833374
1073,335.0,1,618.0,29.0,745.0,506.0,-0.21463023126125336,0.7954420447349548
1074,335.0,2,823.0,23.0,931.0,392.0,-0.3979099988937378,1.2783889770507812
1075,335.0,3,367.0,28.0,562.0,549.0,-0.1454983949661255,0.25938329100608826
1076,336.0,1,619.0,32.0,744.0,502.0,-0.221061110496521,0.7954420447349548
1077,336.0,3,824.0,28.0,931.0,390.0,-0.401125431060791,1.2796242237091064
1078,336.0,2,370.0,29.0,569.0,549.0,-0.1454983949661255,0.2717348635196686
