frame_id,object_id,class,x,y,center,xmin,ymin,xmax,ymax
165,3,person,323.0,126.0,"(323, 126)",282,4,364,248
165,5,person,316.5,92.5,"(316, 92)",269,0,364,185
166,1,person,428.5,468.0,"(429, 468)",268,217,589,719
166,2,person,405.5,235.5,"(405, 235)",326,70,485,401
166,3,person,317.5,118.5,"(318, 118)",276,0,359,237
167,1,person,427.0,467.5,"(427, 467)",262,215,592,720
167,2,person,408.5,239.0,"(408, 239)",326,68,491,410
167,3,person,316.5,116.0,"(317, 116)",275,-1,358,233
168,1,person,421.0,467.5,"(421, 467)",256,215,586,720
168,2,person,417.0,258.0,"(417, 258)",324,65,510,451
168,3,person,315.5,118.0,"(316, 118)",272,-1,359,237
169,1,person,406.0,466.0,"(406, 466)",236,212,576,720
169,2,person,425.5,279.5,"(426, 279)",326,71,525,488
169,3,person,315.5,129.5,"(316, 129)",267,-1,364,260
170,1,person,382.0,464.0,"(382, 464)",210,208,554,720
170,2,person,440.5,290.0,"(440, 290)",337,74,544,506
170,3,person,313.5,141.5,"(313, 141)",261,-1,366,284
171,1,person,366.5,461.0,"(366, 461)",194,202,539,720
171,2,person,451.0,295.5,"(451, 296)",345,75,557,516
171,3,person,312.0,150.5,"(312, 150)",256,-1,368,302
172,1,person,362.5,457.5,"(363, 457)",189,195,536,720
172,2,person,461.5,304.5,"(461, 304)",355,84,568,525
172,3,person,311.5,155.5,"(312, 155)",254,-1,369,312
173,1,person,361.5,456.5,"(361, 456)",189,193,534,720
173,2,person,465.5,307.5,"(465, 307)",358,87,573,528
173,3,person,311.5,157.5,"(311, 157)",253,0,370,315
174,1,person,355.0,457.0,"(355, 457)",185,194,525,720
174,2,person,471.5,310.0,"(472, 310)",362,89,581,531
174,3,person,311.0,159.5,"(311, 159)",252,0,370,319
175,1,person,349.5,457.0,"(349, 457)",182,194,517,720
175,2,person,478.0,313.0,"(478, 313)",368,92,588,534
175,3,person,310.5,167.5,"(310, 167)",249,0,372,335
176,1,person,343.0,457.0,"(343, 457)",178,194,508,720
176,2,person,484.0,312.5,"(484, 313)",375,94,593,531
176,3,person,310.5,171.0,"(310, 170)",248,0,373,342
177,1,person,333.0,454.5,"(333, 454)",170,189,496,720
177,2,person,489.0,310.0,"(489, 310)",381,92,597,528
177,3,person,311.0,170.0,"(311, 170)",250,2,372,338
178,1,person,328.0,452.5,"(328, 452)",167,185,489,720
178,2,person,495.5,311.0,"(496, 311)",385,89,606,533
178,3,person,311.5,172.0,"(311, 172)",249,0,374,344
179,1,person,326.5,451.5,"(326, 451)",168,183,485,720
179,2,person,498.0,311.0,"(498, 311)",387,87,609,535
179,3,person,311.5,173.5,"(312, 173)",249,0,374,347
180,1,person,328.0,451.0,"(328, 451)",172,182,484,720
180,2,person,500.5,310.5,"(501, 311)",389,86,612,535
180,3,person,312.5,176.5,"(313, 176)",249,0,376,353
181,1,person,333.0,451.5,"(333, 451)",179,183,487,720
181,2,person,501.0,310.0,"(501, 310)",390,85,612,535
181,3,person,312.5,177.0,"(313, 177)",249,0,376,354
182,1,person,335.0,454.5,"(335, 454)",183,189,487,720
182,2,person,505.5,308.0,"(505, 308)",395,80,616,536
182,3,person,313.5,178.5,"(314, 178)",250,0,377,357
183,1,person,331.5,455.0,"(331, 455)",182,191,481,719
183,2,person,513.0,306.5,"(513, 307)",404,76,622,537
183,3,person,315.0,181.0,"(315, 181)",251,0,379,362
184,1,person,325.5,454.0,"(326, 454)",177,189,474,719
184,2,person,519.5,308.0,"(519, 308)",413,78,626,538
184,3,person,315.5,186.0,"(316, 185)",250,0,381,372
185,1,person,324.0,454.0,"(324, 454)",177,189,471,719
185,2,person,521.5,308.5,"(522, 308)",417,79,626,538
185,3,person,316.5,187.5,"(316, 187)",251,0,382,375
186,1,person,322.5,451.5,"(323, 452)",176,184,469,719
186,2,person,527.0,312.5,"(527, 313)",424,76,630,549
186,3,person,316.0,190.5,"(316, 190)",250,0,382,381
187,1,person,317.5,451.0,"(318, 451)",173,183,462,719
187,2,person,533.0,313.5,"(533, 314)",432,73,634,554
187,3,person,317.0,192.5,"(317, 192)",251,0,383,385
188,1,person,295.0,450.0,"(295, 450)",154,180,436,720
188,2,person,545.0,315.5,"(545, 316)",446,72,644,559
188,3,person,317.0,199.5,"(317, 199)",249,0,385,399
189,1,person,288.5,449.5,"(289, 449)",147,179,430,720
189,2,person,552.5,315.0,"(552, 315)",457,73,648,557
189,3,person,316.5,201.0,"(317, 201)",249,0,384,402
190,2,person,567.0,314.5,"(567, 315)",473,71,661,558
190,3,person,316.0,198.0,"(316, 198)",249,0,383,396
191,2,person,573.0,314.5,"(573, 314)",481,71,665,558
191,3,person,316.0,196.5,"(316, 196)",250,0,382,393
192,1,person,270.0,445.0,"(270, 445)",134,170,406,720
192,2,person,581.5,315.0,"(582, 315)",492,76,671,554
192,3,person,316.5,198.5,"(317, 198)",250,0,383,397
193,1,person,266.5,444.5,"(267, 444)",137,169,396,720
193,2,person,594.5,316.5,"(594, 317)",505,78,684,555
193,3,person,318.0,194.0,"(318, 194)",253,0,383,388
194,1,person,267.0,444.5,"(267, 444)",143,169,391,720
194,2,person,605.0,315.5,"(605, 315)",516,79,694,552
194,3,person,317.5,193.5,"(318, 193)",253,1,382,386
195,1,person,262.0,443.5,"(262, 443)",138,167,386,720
195,2,person,616.5,313.0,"(616, 313)",527,78,706,548
195,3,person,318.5,195.0,"(318, 195)",254,3,383,387
196,1,person,269.0,452.0,"(269, 452)",154,184,384,720
196,2,person,622.0,312.5,"(622, 313)",534,84,710,541
196,3,person,318.0,197.0,"(318, 197)",253,5,383,389
197,1,person,270.5,454.0,"(270, 454)",161,188,380,720
197,2,person,623.5,313.0,"(624, 313)",535,86,712,540
197,3,person,318.5,198.0,"(319, 198)",253,5,384,391
198,1,person,272.0,443.5,"(272, 443)",163,170,381,717
198,2,person,625.0,311.5,"(625, 311)",535,85,715,538
198,3,person,318.5,200.0,"(318, 200)",252,4,385,396
199,1,person,269.5,435.0,"(270, 435)",161,152,378,718
199,2,person,627.0,311.5,"(627, 312)",536,86,718,537
199,3,person,319.0,202.5,"(319, 202)",252,5,386,400
200,1,person,271.5,436.0,"(272, 436)",167,155,376,717
200,2,person,630.5,312.5,"(631, 312)",538,84,723,541
200,3,person,319.5,204.0,"(319, 204)",253,5,386,403
201,1,person,272.5,423.0,"(272, 423)",166,128,379,718
201,2,person,632.0,311.0,"(632, 311)",538,81,726,541
201,3,person,320.5,206.5,"(320, 207)",253,4,388,409
202,1,person,272.0,423.0,"(272, 423)",168,127,376,719
202,2,person,635.0,311.0,"(635, 311)",540,81,730,541
202,3,person,321.0,209.0,"(321, 209)",252,1,390,417
203,1,person,272.0,423.0,"(272, 423)",171,127,373,719
203,2,person,635.5,311.0,"(636, 311)",540,81,731,541
203,3,person,321.0,210.0,"(321, 210)",252,0,390,420
204,1,person,274.5,430.5,"(275, 430)",178,142,371,719
204,2,person,638.5,309.5,"(639, 309)",541,79,736,540
204,3,person,321.5,212.5,"(321, 212)",253,3,390,422
205,1,person,278.0,431.5,"(278, 432)",183,144,373,719
205,2,person,646.0,310.5,"(646, 310)",549,80,743,541
205,3,person,321.0,213.0,"(321, 213)",253,3,389,423
206,1,person,278.5,431.5,"(279, 432)",185,144,372,719
206,2,person,650.5,313.0,"(651, 313)",553,78,748,548
206,3,person,318.0,226.5,"(318, 226)",245,1,391,452
207,1,person,280.5,430.5,"(281, 431)",188,142,373,719
207,2,person,658.0,312.5,"(658, 313)",561,72,755,553
207,3,person,319.5,219.5,"(319, 219)",250,4,389,435
208,1,person,280.5,430.5,"(280, 430)",189,141,372,720
208,2,person,666.0,312.5,"(666, 312)",569,65,763,560
208,3,person,319.5,216.5,"(319, 216)",251,4,388,429
209,1,person,280.5,430.0,"(280, 430)",190,140,371,720
209,2,person,669.5,312.0,"(669, 312)",574,62,765,562
209,3,person,319.5,215.5,"(319, 215)",252,4,387,427
210,1,person,281.5,429.5,"(281, 429)",191,139,372,720
210,2,person,680.5,313.0,"(680, 313)",586,56,775,570
210,3,person,319.5,214.5,"(320, 214)",252,4,387,425
211,1,person,283.0,428.0,"(283, 428)",193,136,373,720
211,2,person,691.5,314.0,"(691, 314)",604,69,779,559
211,3,person,318.5,215.5,"(319, 215)",252,7,385,424
212,1,person,285.0,426.5,"(285, 426)",195,133,375,720
212,2,person,702.0,314.0,"(702, 314)",616,68,788,560
212,3,person,318.5,213.0,"(319, 213)",251,3,386,423
213,1,person,287.0,423.0,"(287, 423)",196,126,378,720
213,2,person,709.5,313.5,"(709, 314)",627,72,792,555
213,3,person,319.0,214.5,"(319, 215)",252,7,386,422
214,1,person,289.0,419.0,"(289, 419)",197,118,381,720
214,2,person,718.5,314.0,"(719, 314)",638,76,799,552
214,3,person,320.0,224.5,"(320, 225)",249,4,391,445
214,6,person,1009.5,310.5,"(1009, 311)",952,178,1067,443
215,1,person,290.0,417.5,"(290, 417)",198,115,382,720
215,2,person,722.0,314.0,"(722, 314)",643,77,801,551
215,3,person,320.5,228.5,"(320, 228)",248,3,393,454
215,6,person,1007.0,310.0,"(1007, 310)",949,177,1065,443
216,1,person,290.0,415.5,"(290, 415)",197,111,383,720
216,2,person,732.0,311.5,"(732, 311)",653,73,811,550
216,3,person,322.0,215.5,"(322, 215)",253,2,391,429
216,6,person,1001.5,310.0,"(1002, 310)",942,176,1061,444
217,1,person,290.5,412.0,"(290, 412)",197,104,384,720
217,2,person,743.5,312.5,"(743, 312)",663,75,824,550
217,3,person,322.0,209.0,"(322, 209)",254,0,390,418
217,6,person,998.5,302.0,"(999, 302)",939,168,1058,436
218,1,person,289.5,410.5,"(289, 410)",196,101,383,720
218,2,person,755.5,313.0,"(756, 313)",674,76,837,550
218,3,person,322.0,210.5,"(322, 210)",254,5,390,416
218,6,person,997.0,296.5,"(997, 296)",932,153,1062,440
219,1,person,290.0,409.5,"(290, 409)",196,99,384,720
219,2,person,765.0,316.0,"(765, 316)",683,82,847,550
219,3,person,324.0,211.0,"(324, 211)",256,9,392,413
219,6,person,997.0,288.5,"(997, 288)",924,127,1070,450
220,1,person,296.0,408.0,"(296, 408)",202,96,390,720
220,2,person,768.5,318.0,"(769, 318)",686,88,851,548
220,3,person,327.0,211.0,"(327, 211)",258,9,396,413
220,6,person,996.5,254.5,"(996, 255)",904,48,1089,461
221,1,person,298.0,407.0,"(298, 407)",204,94,392,720
221,2,person,769.5,319.0,"(770, 319)",686,90,853,548
221,3,person,327.5,211.0,"(328, 211)",258,9,397,413
221,6,person,996.5,241.5,"(996, 242)",898,17,1095,466
222,1,person,299.5,403.5,"(300, 403)",206,95,393,712
222,2,person,769.5,319.5,"(769, 320)",685,92,854,547
222,3,person,329.0,211.5,"(329, 211)",258,8,400,415
222,6,person,995.5,235.5,"(995, 236)",895,4,1096,467
223,1,person,301.0,395.5,"(301, 395)",209,95,393,696
223,2,person,770.0,319.0,"(770, 319)",683,90,857,548
223,3,person,329.5,211.0,"(329, 211)",259,10,400,412
223,6,person,994.0,233.0,"(994, 232)",893,-2,1095,468
224,1,person,304.0,382.5,"(304, 382)",210,79,398,686
224,2,person,771.0,319.0,"(771, 319)",682,89,860,549
224,3,person,331.5,213.0,"(332, 213)",260,10,403,416
224,6,person,992.5,229.0,"(993, 228)",893,-4,1092,462
225,1,person,310.5,373.0,"(310, 373)",215,69,406,677
225,2,person,773.0,317.5,"(773, 317)",682,88,864,547
225,3,person,332.5,211.0,"(333, 211)",261,10,404,412
225,6,person,992.0,225.0,"(992, 225)",895,-5,1089,455
226,1,person,317.0,370.0,"(317, 370)",221,70,413,670
226,2,person,778.0,314.5,"(778, 315)",686,88,870,541
226,3,person,333.0,209.5,"(333, 210)",261,10,405,409
226,6,person,990.0,223.0,"(990, 222)",895,-4,1085,450
227,1,person,319.0,369.0,"(319, 369)",222,70,416,668
227,2,person,779.5,313.5,"(780, 313)",687,88,872,539
227,3,person,333.0,209.5,"(333, 209)",261,11,405,408
227,6,person,989.5,222.5,"(989, 222)",896,-3,1083,448
228,1,person,331.5,368.0,"(332, 368)",234,76,429,660
228,2,person,789.0,311.0,"(789, 311)",694,80,884,542
228,3,person,337.0,204.0,"(337, 204)",266,10,408,398
228,6,person,987.5,221.5,"(987, 221)",896,-2,1079,445
229,1,person,349.5,369.0,"(349, 369)",250,86,449,652
229,2,person,798.5,309.5,"(799, 310)",702,74,895,545
229,3,person,338.0,203.0,"(338, 203)",267,10,409,396
229,6,person,981.5,214.5,"(981, 214)",893,-4,1070,433
230,1,person,366.0,372.0,"(366, 372)",265,99,467,645
230,2,person,809.5,305.0,"(810, 305)",715,69,904,541
230,6,person,977.5,212.0,"(977, 212)",891,-4,1064,428
231,1,person,380.5,369.5,"(380, 370)",276,97,485,642
231,2,person,821.0,311.0,"(821, 311)",727,69,915,553
231,6,person,970.5,212.0,"(970, 211)",885,-4,1056,428
232,1,person,387.5,370.0,"(388, 370)",280,98,495,642
232,2,person,836.0,310.0,"(836, 310)",745,71,927,549
232,6,person,962.0,210.5,"(962, 210)",878,-4,1046,425
233,1,person,390.5,370.0,"(390, 370)",280,98,501,642
233,2,person,842.0,309.5,"(842, 310)",753,72,931,547
233,6,person,959.5,210.5,"(960, 210)",877,-3,1042,424
234,1,person,399.5,370.5,"(400, 370)",287,100,512,641
234,2,person,848.5,310.0,"(848, 310)",760,71,937,549
234,3,person,303.0,125.5,"(303, 125)",259,11,347,240
234,6,person,955.0,209.5,"(955, 209)",874,-2,1036,421
235,1,person,407.0,367.5,"(407, 368)",292,95,522,640
235,2,person,851.5,308.0,"(852, 308)",765,70,938,546
235,3,person,301.0,118.0,"(301, 118)",260,11,342,225
235,6,person,951.0,208.5,"(951, 208)",873,0,1029,417
236,1,person,411.0,369.0,"(411, 369)",295,97,527,641
236,2,person,855.0,310.5,"(855, 310)",772,77,938,544
236,3,person,301.0,146.0,"(301, 146)",250,12,352,280
236,6,person,948.0,209.5,"(948, 209)",872,0,1024,419
237,1,person,415.5,369.0,"(416, 369)",299,97,532,641
237,2,person,862.5,310.0,"(863, 310)",783,82,942,538
237,3,person,303.0,150.5,"(303, 151)",251,14,355,287
237,6,person,947.5,210.5,"(947, 210)",876,8,1019,413
238,1,person,421.0,372.5,"(421, 373)",305,103,537,642
238,2,person,874.0,307.5,"(874, 308)",796,84,952,531
238,3,person,309.0,152.0,"(309, 152)",256,13,362,291
238,6,person,946.0,210.5,"(946, 210)",878,10,1014,411
239,1,person,422.5,374.0,"(422, 374)",307,106,538,642
239,2,person,878.0,306.5,"(878, 307)",800,85,956,528
239,3,person,311.0,153.0,"(311, 153)",257,14,365,292
239,6,person,946.0,210.5,"(946, 210)",880,10,1012,411
240,1,person,422.0,370.0,"(422, 370)",306,101,538,639
240,2,person,882.0,305.0,"(882, 305)",805,87,959,523
240,3,person,313.5,171.0,"(314, 171)",253,13,374,329
240,6,person,945.0,209.0,"(945, 209)",883,15,1007,403
241,1,person,425.5,362.5,"(426, 363)",310,92,541,633
241,2,person,890.0,303.5,"(890, 303)",811,80,969,527
241,3,person,315.0,179.5,"(315, 179)",251,9,379,350
241,6,person,942.5,207.5,"(943, 208)",881,14,1004,401
242,1,person,427.5,354.5,"(427, 354)",312,83,543,626
242,2,person,896.0,306.5,"(896, 307)",817,84,975,529
242,3,person,320.0,214.0,"(320, 214)",244,5,396,423
243,1,person,433.0,348.0,"(433, 348)",319,78,547,618
243,2,person,897.0,305.5,"(897, 305)",817,81,977,530
243,3,person,325.0,227.0,"(325, 227)",245,5,405,449
244,1,person,438.5,344.0,"(439, 344)",326,76,551,612
244,2,person,897.5,303.5,"(897, 304)",815,76,980,531
244,3,person,329.0,232.0,"(329, 232)",247,4,411,460
245,1,person,440.5,343.0,"(441, 343)",329,76,552,610
245,2,person,897.5,303.0,"(897, 303)",814,74,981,532
245,3,person,330.0,233.5,"(330, 234)",248,3,412,464
246,1,person,445.0,339.5,"(445, 340)",335,74,555,605
246,2,person,901.0,301.0,"(901, 301)",817,70,985,532
246,3,person,334.0,235.0,"(334, 235)",252,3,416,467
247,1,person,453.0,339.5,"(453, 340)",346,79,560,600
247,2,person,908.0,303.5,"(908, 303)",826,80,990,527
247,3,person,339.5,237.0,"(340, 237)",257,4,422,470
247,6,person,864.0,199.5,"(864, 199)",799,0,929,399
248,1,person,464.5,340.0,"(465, 340)",359,80,570,600
248,2,person,916.0,297.5,"(916, 297)",833,73,999,522
248,3,person,342.0,238.0,"(342, 238)",260,5,424,471
248,6,person,858.0,206.0,"(858, 205)",791,0,925,412
249,1,person,473.5,339.0,"(474, 339)",369,75,578,603
249,2,person,925.0,292.0,"(925, 292)",842,67,1008,517
249,3,person,344.5,240.0,"(345, 240)",262,7,427,473
249,6,person,854.0,207.0,"(854, 206)",788,0,920,414
250,1,person,482.5,339.0,"(483, 339)",380,75,585,603
250,2,person,933.5,288.0,"(934, 288)",850,62,1017,514
250,3,person,346.5,241.5,"(347, 242)",264,10,429,473
250,6,person,846.0,208.0,"(846, 207)",780,0,912,416
251,1,person,486.0,339.0,"(486, 339)",385,76,587,602
251,2,person,936.5,287.0,"(937, 287)",853,61,1020,513
251,3,person,347.5,242.0,"(348, 242)",265,11,430,473
251,6,person,844.0,208.0,"(844, 208)",778,0,910,416
252,1,person,495.5,339.5,"(496, 339)",396,77,595,602
252,2,person,943.5,286.5,"(943, 286)",860,60,1027,513
252,3,person,348.5,241.5,"(349, 241)",266,11,431,472
252,6,person,840.0,210.0,"(840, 209)",774,0,906,420
253,1,person,501.5,338.0,"(502, 338)",404,75,599,601
253,2,person,951.0,284.5,"(951, 285)",868,58,1034,511
253,3,person,349.5,240.5,"(349, 240)",267,11,432,470
253,6,person,832.0,209.5,"(832, 209)",767,0,897,419
254,1,person,505.0,338.5,"(505, 339)",409,78,601,599
254,2,person,956.5,284.5,"(956, 284)",874,57,1039,512
254,3,person,350.0,240.5,"(350, 241)",267,11,433,470
254,6,person,822.5,204.5,"(823, 204)",758,0,887,409
255,1,person,514.0,338.0,"(514, 338)",419,78,609,598
255,2,person,962.5,282.5,"(962, 283)",880,53,1045,512
255,3,person,349.5,240.0,"(350, 240)",267,12,432,468
255,6,person,809.5,203.5,"(810, 203)",745,0,874,407
256,1,person,525.5,339.0,"(525, 339)",432,83,619,595
256,2,person,967.0,282.5,"(967, 283)",885,51,1049,514
256,3,person,348.0,239.5,"(348, 240)",265,12,431,467
256,6,person,798.5,200.5,"(799, 200)",733,0,864,401
257,1,person,529.5,339.5,"(529, 339)",437,85,622,594
257,2,person,969.0,283.0,"(969, 283)",887,51,1051,515
257,3,person,347.0,240.0,"(347, 240)",264,13,430,467
257,6,person,794.5,199.5,"(795, 199)",728,0,861,399
258,1,person,537.5,338.5,"(537, 339)",444,83,631,594
258,2,person,970.5,281.5,"(970, 282)",889,49,1052,514
258,3,person,348.5,239.0,"(348, 239)",265,11,432,467
258,6,person,789.5,198.0,"(789, 198)",722,0,857,396
259,1,person,546.0,338.5,"(546, 338)",451,82,641,595
259,2,person,970.5,281.5,"(970, 282)",890,50,1051,513
259,3,person,350.0,239.0,"(350, 239)",266,11,434,467
259,6,person,783.0,196.5,"(783, 196)",714,0,852,393
260,1,person,554.0,339.5,"(554, 339)",458,82,650,597
260,2,person,971.0,280.5,"(971, 281)",891,49,1051,512
260,3,person,349.0,238.5,"(349, 239)",265,10,433,467
260,6,person,780.0,196.0,"(780, 195)",710,0,850,392
261,1,person,558.5,339.0,"(558, 339)",462,81,655,597
261,2,person,971.5,281.0,"(972, 281)",892,49,1051,513
261,3,person,347.5,237.5,"(347, 238)",263,8,432,467
261,6,person,779.0,195.0,"(779, 195)",709,0,849,390
262,1,person,561.0,338.0,"(561, 338)",464,78,658,598
262,2,person,971.0,281.0,"(971, 281)",893,50,1049,512
262,3,person,346.5,238.0,"(347, 238)",262,8,431,468
262,6,person,776.0,196.5,"(776, 196)",705,0,847,393
263,1,person,561.5,337.5,"(562, 337)",464,76,659,599
263,2,person,970.5,281.0,"(971, 281)",893,51,1048,511
263,3,person,346.0,238.0,"(346, 238)",262,8,430,468
263,6,person,774.5,197.0,"(775, 197)",703,0,846,394
264,1,person,562.0,336.5,"(562, 337)",465,75,659,598
264,2,person,970.0,282.0,"(970, 282)",893,53,1047,511
264,3,person,347.0,237.5,"(347, 238)",263,8,431,467
264,6,person,772.5,196.0,"(772, 196)",701,0,844,392
265,1,person,564.0,336.0,"(564, 336)",467,72,661,600
265,2,person,967.0,282.5,"(967, 283)",890,53,1044,512
265,3,person,347.5,238.0,"(348, 238)",263,7,432,469
265,6,person,767.5,194.0,"(768, 194)",696,0,839,388
266,1,person,566.0,327.0,"(566, 327)",471,66,661,588
266,2,person,964.5,284.0,"(964, 284)",888,55,1041,513
266,3,person,349.0,238.5,"(349, 239)",265,7,433,470
266,6,person,762.5,193.0,"(763, 193)",693,0,832,386
267,1,person,567.0,322.0,"(567, 322)",473,61,661,583
267,2,person,961.0,284.5,"(961, 284)",885,56,1037,513
267,3,person,352.5,241.0,"(352, 241)",269,11,436,471
267,6,person,753.0,189.5,"(753, 189)",686,0,820,379
268,1,person,568.5,318.0,"(569, 318)",476,58,661,578
268,2,person,959.0,282.5,"(959, 283)",883,53,1035,512
268,3,person,354.5,241.0,"(354, 241)",271,11,438,471
268,6,person,747.0,187.5,"(747, 187)",682,0,812,375
269,1,person,569.0,316.5,"(569, 317)",477,57,661,576
269,2,person,957.5,282.0,"(958, 282)",882,52,1033,512
269,3,person,355.0,241.0,"(355, 241)",272,11,438,471
269,6,person,745.5,187.0,"(745, 187)",682,0,809,374
270,1,person,572.5,314.0,"(572, 314)",481,52,664,576
270,2,person,957.0,283.5,"(957, 284)",884,59,1030,508
270,3,person,355.5,241.0,"(355, 241)",272,10,439,472
270,6,person,736.0,182.0,"(736, 182)",675,0,797,364
271,1,person,577.0,310.0,"(577, 310)",486,49,668,571
271,2,person,953.5,270.5,"(953, 270)",885,57,1022,484
271,3,person,355.0,241.5,"(355, 242)",272,11,438,472
271,6,person,729.0,187.0,"(729, 187)",667,0,791,374
272,1,person,583.0,303.0,"(583, 303)",494,46,672,560
272,2,person,950.5,263.0,"(951, 263)",885,58,1016,468
272,3,person,356.0,242.0,"(356, 242)",273,11,439,473
272,6,person,725.5,187.5,"(725, 187)",664,0,787,375
273,1,person,593.0,298.5,"(593, 298)",505,42,681,555
273,2,person,949.5,258.0,"(949, 258)",886,59,1013,457
273,3,person,355.0,241.0,"(355, 241)",272,10,438,472
273,6,person,720.5,188.5,"(720, 188)",659,0,782,377
274,1,person,602.0,293.0,"(602, 293)",515,37,689,549
274,2,person,946.5,246.0,"(947, 246)",885,51,1008,441
274,3,person,355.5,240.0,"(356, 240)",273,9,438,471
274,6,person,717.0,188.5,"(717, 188)",656,0,778,377
275,1,person,605.5,291.5,"(605, 291)",519,36,692,547
275,2,person,945.5,241.0,"(946, 241)",885,48,1006,434
275,3,person,356.0,240.0,"(356, 240)",274,9,438,471
275,6,person,715.5,188.5,"(716, 188)",655,0,776,377
276,1,person,610.0,286.5,"(610, 287)",525,34,695,539
276,2,person,944.0,235.5,"(944, 236)",883,40,1005,431
276,3,person,357.5,239.5,"(358, 239)",276,9,439,470
276,6,person,714.0,188.0,"(714, 188)",654,0,774,376
277,1,person,613.5,285.0,"(614, 285)",528,28,699,542
277,2,person,942.5,230.0,"(942, 230)",883,38,1002,422
277,3,person,359.0,239.5,"(359, 240)",278,10,440,469
277,6,person,710.0,185.0,"(710, 185)",651,0,769,370
278,1,person,617.5,285.0,"(617, 285)",532,27,703,543
278,2,person,939.5,227.0,"(940, 227)",881,38,998,416
278,3,person,360.5,240.0,"(360, 240)",280,13,441,467
278,6,person,708.0,183.0,"(708, 183)",650,0,766,366
279,1,person,619.0,281.0,"(619, 281)",537,34,701,528
279,2,person,934.5,225.5,"(934, 226)",875,33,994,418
279,3,person,360.0,239.0,"(360, 239)",279,12,441,466
279,6,person,706.5,180.0,"(706, 180)",650,0,763,360
280,1,person,621.5,280.0,"(622, 280)",541,38,702,522
280,2,person,932.5,226.0,"(932, 226)",873,32,992,420
280,3,person,360.0,238.5,"(360, 238)",280,13,440,464
280,6,person,703.0,178.5,"(703, 178)",648,0,758,357
281,1,person,622.0,279.0,"(622, 279)",542,39,702,519
281,2,person,931.5,226.5,"(931, 227)",872,32,991,421
281,3,person,360.0,238.0,"(360, 238)",280,13,440,463
281,6,person,702.0,178.0,"(702, 178)",648,0,756,356
282,1,person,624.5,278.5,"(625, 279)",545,41,704,516
282,2,person,930.5,227.0,"(930, 227)",871,33,990,421
282,3,person,361.5,237.0,"(361, 237)",282,13,441,461
282,6,person,702.0,177.5,"(702, 177)",648,0,756,355
283,1,person,626.5,274.0,"(626, 274)",547,38,706,510
283,2,person,929.5,229.0,"(930, 229)",870,32,989,426
283,3,person,362.5,238.5,"(362, 239)",282,6,443,471
283,6,person,699.5,176.5,"(699, 176)",646,0,753,353
284,1,person,629.5,269.5,"(629, 270)",549,29,710,510
284,2,person,926.0,229.5,"(926, 229)",866,32,986,427
284,3,person,362.0,237.0,"(362, 237)",283,10,441,464
285,1,person,632.5,275.0,"(633, 275)",552,38,713,512
285,2,person,920.0,230.0,"(920, 230)",861,34,979,426
285,3,person,362.0,236.5,"(362, 236)",284,12,440,461
286,1,person,634.5,270.0,"(634, 270)",553,28,716,512
286,2,person,914.0,230.5,"(914, 231)",856,37,972,424
286,3,person,362.0,235.5,"(362, 235)",284,12,440,459
286,9,person,667.0,68.5,"(667, 68)",643,0,691,137
287,1,person,635.0,268.5,"(635, 268)",553,25,717,512
287,2,person,912.0,231.5,"(912, 231)",854,39,970,424
287,3,person,361.5,235.5,"(362, 235)",284,12,439,459
287,9,person,666.0,67.5,"(666, 67)",642,0,690,135
288,1,person,634.5,274.5,"(635, 274)",553,34,716,515
288,2,person,907.5,230.5,"(908, 231)",849,37,966,424
288,3,person,362.0,237.0,"(362, 237)",285,14,439,460
288,9,person,660.0,66.0,"(660, 66)",636,0,684,132
289,1,person,635.5,278.0,"(635, 278)",551,27,720,529
289,2,person,902.5,231.5,"(902, 232)",844,38,961,425
289,3,person,364.5,236.5,"(364, 236)",287,13,442,460
289,9,person,657.0,63.0,"(657, 63)",634,0,680,126
290,1,person,633.5,280.0,"(634, 280)",551,37,716,523
290,2,person,894.5,230.5,"(895, 230)",836,39,953,422
290,3,person,364.5,240.5,"(365, 241)",285,10,444,471
291,1,person,632.5,280.0,"(633, 280)",550,40,715,520
291,2,person,891.5,228.5,"(891, 228)",833,38,950,419
291,3,person,367.0,244.5,"(367, 244)",287,11,447,478
292,1,person,629.5,281.0,"(629, 281)",547,45,712,517
292,2,person,883.0,226.5,"(883, 227)",826,40,940,413
292,3,person,367.0,243.5,"(367, 243)",287,11,447,476
293,1,person,628.0,281.5,"(628, 281)",545,47,711,516
293,2,person,880.0,226.0,"(880, 226)",823,41,937,411
293,3,person,367.5,243.0,"(367, 243)",288,11,447,475
294,1,person,627.0,280.5,"(627, 281)",543,46,711,515
294,2,person,885.5,216.0,"(885, 216)",828,27,943,405
294,3,person,368.0,253.0,"(368, 253)",288,16,448,490
294,10,person,606.0,98.5,"(606, 98)",545,1,667,196
295,1,person,626.0,274.0,"(626, 274)",540,36,712,512
295,2,person,880.5,211.5,"(880, 211)",824,26,937,397
295,3,person,367.5,256.0,"(367, 256)",289,20,446,492
295,10,person,604.0,99.0,"(604, 99)",543,2,665,196
296,1,person,644.0,271.5,"(644, 271)",558,33,730,510
296,2,person,877.5,208.5,"(878, 208)",821,22,934,395
296,3,person,367.5,260.0,"(368, 260)",289,21,446,499
296,6,person,583.5,172.0,"(584, 172)",534,13,633,331
297,1,person,657.0,267.0,"(657, 267)",571,26,743,508
